gestion,mes,dia,estacion,longitud,latitud,altura,Precipitacion,Temp_max,Temp_min
2017,1,1,Cristal Mayu,-65.643333,-17.007778,517,8,30,21
2017,1,2,Cristal Mayu,-65.643333,-17.007778,517,10,29,20
2017,1,3,Cristal Mayu,-65.643333,-17.007778,517,80,30,21
2017,1,4,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2017,1,5,Cristal Mayu,-65.643333,-17.007778,517,48,26,23
2017,1,6,Cristal Mayu,-65.643333,-17.007778,517,65,29,21
2017,1,7,Cristal Mayu,-65.643333,-17.007778,517,14,29,22
2017,1,8,Cristal Mayu,-65.643333,-17.007778,517,6.2,30,23
2017,1,9,Cristal Mayu,-65.643333,-17.007778,517,20,30,23
2017,1,10,Cristal Mayu,-65.643333,-17.007778,517,100,27,23
2017,1,11,Cristal Mayu,-65.643333,-17.007778,517,0.2,32,22
2017,1,12,Cristal Mayu,-65.643333,-17.007778,517,5,32,22
2017,1,13,Cristal Mayu,-65.643333,-17.007778,517,34,30,23
2017,1,14,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2017,1,15,Cristal Mayu,-65.643333,-17.007778,517,43,30,22
2017,1,16,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2017,1,17,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2017,1,18,Cristal Mayu,-65.643333,-17.007778,517,49,34,23
2017,1,19,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2017,1,20,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2017,1,21,Cristal Mayu,-65.643333,-17.007778,517,6.4,32,23
2017,1,22,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2017,1,23,Cristal Mayu,-65.643333,-17.007778,517,60,33,23
2017,1,24,Cristal Mayu,-65.643333,-17.007778,517,25.6,33,22
2017,1,25,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2017,1,26,Cristal Mayu,-65.643333,-17.007778,517,6.2,34,22
2017,1,27,Cristal Mayu,-65.643333,-17.007778,517,3,32,23
2017,1,28,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2017,1,29,Cristal Mayu,-65.643333,-17.007778,517,0,35,23
2017,1,30,Cristal Mayu,-65.643333,-17.007778,517,6.5,32,22
2017,1,31,Cristal Mayu,-65.643333,-17.007778,517,2,31,22
2017,2,1,Cristal Mayu,-65.643333,-17.007778,517,60,30,23
2017,2,2,Cristal Mayu,-65.643333,-17.007778,517,21.5,28,22
2017,2,3,Cristal Mayu,-65.643333,-17.007778,517,2,31,21
2017,2,4,Cristal Mayu,-65.643333,-17.007778,517,13,29,21
2017,2,5,Cristal Mayu,-65.643333,-17.007778,517,126,28,23
2017,2,6,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2017,2,7,Cristal Mayu,-65.643333,-17.007778,517,0,26,22
2017,2,8,Cristal Mayu,-65.643333,-17.007778,517,2,28,21
2017,2,9,Cristal Mayu,-65.643333,-17.007778,517,10.4,31,23
2017,2,10,Cristal Mayu,-65.643333,-17.007778,517,31,29,24
2017,2,11,Cristal Mayu,-65.643333,-17.007778,517,32,29,23
2017,2,12,Cristal Mayu,-65.643333,-17.007778,517,22,27,19
2017,2,13,Cristal Mayu,-65.643333,-17.007778,517,18,33,21
2017,2,14,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2017,2,15,Cristal Mayu,-65.643333,-17.007778,517,16,29,23
2017,2,16,Cristal Mayu,-65.643333,-17.007778,517,25,26,23
2017,2,17,Cristal Mayu,-65.643333,-17.007778,517,0.3,30,21
2017,2,18,Cristal Mayu,-65.643333,-17.007778,517,46,29,20
2017,2,19,Cristal Mayu,-65.643333,-17.007778,517,69,26,23
2017,2,20,Cristal Mayu,-65.643333,-17.007778,517,3,25,22
2017,2,21,Cristal Mayu,-65.643333,-17.007778,517,36,32,22
2017,2,22,Cristal Mayu,-65.643333,-17.007778,517,26,32,21
2017,2,23,Cristal Mayu,-65.643333,-17.007778,517,3,33,21
2017,2,24,Cristal Mayu,-65.643333,-17.007778,517,15.3,33,19
2017,2,25,Cristal Mayu,-65.643333,-17.007778,517,20,30,21
2017,2,26,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2017,2,27,Cristal Mayu,-65.643333,-17.007778,517,43,30,22
2017,2,28,Cristal Mayu,-65.643333,-17.007778,517,35,30,21
2017,3,1,Cristal Mayu,-65.643333,-17.007778,517,3,29,21
2017,3,2,Cristal Mayu,-65.643333,-17.007778,517,60,28,21
2017,3,3,Cristal Mayu,-65.643333,-17.007778,517,15,29,21
2017,3,4,Cristal Mayu,-65.643333,-17.007778,517,18,29,20
2017,3,5,Cristal Mayu,-65.643333,-17.007778,517,64,27,22
2017,3,6,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2017,3,7,Cristal Mayu,-65.643333,-17.007778,517,5.3,31,21
2017,3,8,Cristal Mayu,-65.643333,-17.007778,517,10.2,29,22
2017,3,9,Cristal Mayu,-65.643333,-17.007778,517,20,30,23
2017,3,10,Cristal Mayu,-65.643333,-17.007778,517,67.3,30,24
2017,3,11,Cristal Mayu,-65.643333,-17.007778,517,64,32,23
2017,3,12,Cristal Mayu,-65.643333,-17.007778,517,18.6,29,22
2017,3,13,Cristal Mayu,-65.643333,-17.007778,517,9,29,22
2017,3,14,Cristal Mayu,-65.643333,-17.007778,517,19.2,28,22
2017,3,15,Cristal Mayu,-65.643333,-17.007778,517,34,27,21
2017,3,16,Cristal Mayu,-65.643333,-17.007778,517,67,29,21
2017,3,17,Cristal Mayu,-65.643333,-17.007778,517,0.1,27,20
2017,3,18,Cristal Mayu,-65.643333,-17.007778,517,0,25,21
2017,3,19,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2017,3,20,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2017,3,21,Cristal Mayu,-65.643333,-17.007778,517,16,30,22
2017,3,22,Cristal Mayu,-65.643333,-17.007778,517,0.6,31,21
2017,3,23,Cristal Mayu,-65.643333,-17.007778,517,44,30,22
2017,3,24,Cristal Mayu,-65.643333,-17.007778,517,60,30,22
2017,3,25,Cristal Mayu,-65.643333,-17.007778,517,15,28,22
2017,3,26,Cristal Mayu,-65.643333,-17.007778,517,115,29,22
2017,3,27,Cristal Mayu,-65.643333,-17.007778,517,0.2,29,22
2017,3,28,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2017,3,29,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2017,3,30,Cristal Mayu,-65.643333,-17.007778,517,8,30,22
2017,3,31,Cristal Mayu,-65.643333,-17.007778,517,16,30,23
2017,4,1,Cristal Mayu,-65.643333,-17.007778,517,80,28,20
2017,4,2,Cristal Mayu,-65.643333,-17.007778,517,21,27,23
2017,4,3,Cristal Mayu,-65.643333,-17.007778,517,5.3,28,27
2017,4,4,Cristal Mayu,-65.643333,-17.007778,517,60,29,23
2017,4,5,Cristal Mayu,-65.643333,-17.007778,517,14.2,28,22
2017,4,6,Cristal Mayu,-65.643333,-17.007778,517,12.5,29,22
2017,4,7,Cristal Mayu,-65.643333,-17.007778,517,0,26,21
2017,4,8,Cristal Mayu,-65.643333,-17.007778,517,4.5,28,22
2017,4,9,Cristal Mayu,-65.643333,-17.007778,517,21,26,23
2017,4,10,Cristal Mayu,-65.643333,-17.007778,517,10.5,28,23
2017,4,11,Cristal Mayu,-65.643333,-17.007778,517,6.2,23,21
2017,4,12,Cristal Mayu,-65.643333,-17.007778,517,0,25,18
2017,4,13,Cristal Mayu,-65.643333,-17.007778,517,0,29,18
2017,4,14,Cristal Mayu,-65.643333,-17.007778,517,6.5,30,20
2017,4,15,Cristal Mayu,-65.643333,-17.007778,517,0.1,31,21
2017,4,16,Cristal Mayu,-65.643333,-17.007778,517,80,31,22
2017,4,17,Cristal Mayu,-65.643333,-17.007778,517,6.7,26,21
2017,4,18,Cristal Mayu,-65.643333,-17.007778,517,1,25,20
2017,4,19,Cristal Mayu,-65.643333,-17.007778,517,6,26,20
2017,4,20,Cristal Mayu,-65.643333,-17.007778,517,0.2,25,22
2017,4,21,Cristal Mayu,-65.643333,-17.007778,517,4.5,26,21
2017,4,22,Cristal Mayu,-65.643333,-17.007778,517,0.2,23,20
2017,4,23,Cristal Mayu,-65.643333,-17.007778,517,0,29,18
2017,4,24,Cristal Mayu,-65.643333,-17.007778,517,0.4,29,20
2017,4,25,Cristal Mayu,-65.643333,-17.007778,517,7,26,20
2017,4,26,Cristal Mayu,-65.643333,-17.007778,517,19.3,28,22
2017,4,27,Cristal Mayu,-65.643333,-17.007778,517,0,20,18
2017,4,28,Cristal Mayu,-65.643333,-17.007778,517,0.2,25,16
2017,4,29,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2017,4,30,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2017,5,1,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2017,5,2,Cristal Mayu,-65.643333,-17.007778,517,2,29,21
2017,5,3,Cristal Mayu,-65.643333,-17.007778,517,0.1,30,21
2017,5,4,Cristal Mayu,-65.643333,-17.007778,517,2.6,29,21
2017,5,5,Cristal Mayu,-65.643333,-17.007778,517,0,25,21
2017,5,6,Cristal Mayu,-65.643333,-17.007778,517,0,28,22
2017,5,7,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2017,5,8,Cristal Mayu,-65.643333,-17.007778,517,26,31,23
2017,5,9,Cristal Mayu,-65.643333,-17.007778,517,54,28,22
2017,5,10,Cristal Mayu,-65.643333,-17.007778,517,0.3,23,21
2017,5,11,Cristal Mayu,-65.643333,-17.007778,517,0,26,19
2017,5,12,Cristal Mayu,-65.643333,-17.007778,517,0.3,27,19
2017,5,13,Cristal Mayu,-65.643333,-17.007778,517,0,28,22
2017,5,14,Cristal Mayu,-65.643333,-17.007778,517,0.2,29,23
2017,5,15,Cristal Mayu,-65.643333,-17.007778,517,3.4,28,22
2017,5,16,Cristal Mayu,-65.643333,-17.007778,517,0.1,24,19
2017,5,17,Cristal Mayu,-65.643333,-17.007778,517,0,23,20
2017,5,18,Cristal Mayu,-65.643333,-17.007778,517,0,26,20
2017,5,19,Cristal Mayu,-65.643333,-17.007778,517,0.2,30,20
2017,5,20,Cristal Mayu,-65.643333,-17.007778,517,24,26,21
2017,5,21,Cristal Mayu,-65.643333,-17.007778,517,0.4,23,19
2017,5,22,Cristal Mayu,-65.643333,-17.007778,517,2.5,23,19
2017,5,23,Cristal Mayu,-65.643333,-17.007778,517,3,24,20
2017,5,24,Cristal Mayu,-65.643333,-17.007778,517,0,26,20
2017,5,25,Cristal Mayu,-65.643333,-17.007778,517,0.1,29,21
2017,5,26,Cristal Mayu,-65.643333,-17.007778,517,14.5,29,19
2017,5,27,Cristal Mayu,-65.643333,-17.007778,517,0.1,28,21
2017,5,28,Cristal Mayu,-65.643333,-17.007778,517,0,24,19
2017,5,29,Cristal Mayu,-65.643333,-17.007778,517,0,24,15
2017,5,30,Cristal Mayu,-65.643333,-17.007778,517,0.4,19,16
2017,5,31,Cristal Mayu,-65.643333,-17.007778,517,0,19,16
2017,6,1,Cristal Mayu,-65.643333,-17.007778,517,0,18,16
2017,6,2,Cristal Mayu,-65.643333,-17.007778,517,0,22,16
2017,6,3,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2017,6,4,Cristal Mayu,-65.643333,-17.007778,517,0,30,16
2017,6,5,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2017,6,6,Cristal Mayu,-65.643333,-17.007778,517,3.4,31,20
2017,6,7,Cristal Mayu,-65.643333,-17.007778,517,0.1,26,21
2017,6,8,Cristal Mayu,-65.643333,-17.007778,517,1.3,28,21
2017,6,9,Cristal Mayu,-65.643333,-17.007778,517,0.1,21,13
2017,6,10,Cristal Mayu,-65.643333,-17.007778,517,0,20,14
2017,6,11,Cristal Mayu,-65.643333,-17.007778,517,0,20,14
2017,6,12,Cristal Mayu,-65.643333,-17.007778,517,0,19,16
2017,6,13,Cristal Mayu,-65.643333,-17.007778,517,0,27,18
2017,6,14,Cristal Mayu,-65.643333,-17.007778,517,0,28,19
2017,6,15,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2017,6,16,Cristal Mayu,-65.643333,-17.007778,517,1.2,29,21
2017,6,17,Cristal Mayu,-65.643333,-17.007778,517,0,28,19
2017,6,18,Cristal Mayu,-65.643333,-17.007778,517,37,30,21
2017,6,19,Cristal Mayu,-65.643333,-17.007778,517,3,24,16
2017,6,20,Cristal Mayu,-65.643333,-17.007778,517,0,26,13
2017,6,21,Cristal Mayu,-65.643333,-17.007778,517,0,25,14
2017,6,22,Cristal Mayu,-65.643333,-17.007778,517,0,27,16
2017,6,23,Cristal Mayu,-65.643333,-17.007778,517,0.1,28,18
2017,6,24,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2017,6,25,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2017,6,26,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2017,6,27,Cristal Mayu,-65.643333,-17.007778,517,0.1,29,22
2017,6,28,Cristal Mayu,-65.643333,-17.007778,517,7,26,22
2017,6,29,Cristal Mayu,-65.643333,-17.007778,517,7.8,23,20
2017,6,30,Cristal Mayu,-65.643333,-17.007778,517,0,24,20
2017,7,1,Cristal Mayu,-65.643333,-17.007778,517,0,26,20
2017,7,2,Cristal Mayu,-65.643333,-17.007778,517,0,26,19
2017,7,3,Cristal Mayu,-65.643333,-17.007778,517,0,28,19
2017,7,4,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2017,7,5,Cristal Mayu,-65.643333,-17.007778,517,6.5,29,20
2017,7,6,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2017,7,7,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2017,7,8,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2017,7,9,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2017,7,10,Cristal Mayu,-65.643333,-17.007778,517,49,29,20
2017,7,11,Cristal Mayu,-65.643333,-17.007778,517,3,29,18
2017,7,12,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2017,7,13,Cristal Mayu,-65.643333,-17.007778,517,0,31,19
2017,7,14,Cristal Mayu,-65.643333,-17.007778,517,0,30,18
2017,7,15,Cristal Mayu,-65.643333,-17.007778,517,0,31,19
2017,7,16,Cristal Mayu,-65.643333,-17.007778,517,13,27,20
2017,7,17,Cristal Mayu,-65.643333,-17.007778,517,5,28,20
2017,7,18,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2017,7,19,Cristal Mayu,-65.643333,-17.007778,517,0,31,20
2017,7,20,Cristal Mayu,-65.643333,-17.007778,517,0,24,11
2017,7,21,Cristal Mayu,-65.643333,-17.007778,517,0,26,11
2017,7,22,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2017,7,23,Cristal Mayu,-65.643333,-17.007778,517,0,30,16
2017,7,24,Cristal Mayu,-65.643333,-17.007778,517,0,30,19
2017,7,25,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2017,7,26,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2017,7,27,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2017,7,28,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2017,7,29,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2017,7,30,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2017,8,1,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2017,8,2,Cristal Mayu,-65.643333,-17.007778,517,2,27,20
2017,8,3,Cristal Mayu,-65.643333,-17.007778,517,0,29,17
2017,8,4,Cristal Mayu,-65.643333,-17.007778,517,0,28,15
2017,8,5,Cristal Mayu,-65.643333,-17.007778,517,0,30,15
2017,8,6,Cristal Mayu,-65.643333,-17.007778,517,0,30,18
2017,8,7,Cristal Mayu,-65.643333,-17.007778,517,0,31,18
2017,8,8,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2017,8,9,Cristal Mayu,-65.643333,-17.007778,517,1,31,22
2017,8,10,Cristal Mayu,-65.643333,-17.007778,517,0,32,20
2017,8,11,Cristal Mayu,-65.643333,-17.007778,517,2.3,30,21
2017,8,12,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2017,8,13,Cristal Mayu,-65.643333,-17.007778,517,2,30,22
2017,8,14,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2017,8,15,Cristal Mayu,-65.643333,-17.007778,517,0.4,25,20
2017,8,16,Cristal Mayu,-65.643333,-17.007778,517,44,23,18
2017,8,17,Cristal Mayu,-65.643333,-17.007778,517,1.3,19,18
2017,8,18,Cristal Mayu,-65.643333,-17.007778,517,3,27,17
2017,8,19,Cristal Mayu,-65.643333,-17.007778,517,0,28,17
2017,8,20,Cristal Mayu,-65.643333,-17.007778,517,1.2,30,18
2017,8,21,Cristal Mayu,-65.643333,-17.007778,517,0,26,18
2017,8,22,Cristal Mayu,-65.643333,-17.007778,517,0,27,15
2017,8,23,Cristal Mayu,-65.643333,-17.007778,517,0,30,16
2017,8,24,Cristal Mayu,-65.643333,-17.007778,517,0,31,19
2017,8,25,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2017,8,26,Cristal Mayu,-65.643333,-17.007778,517,5,31,21
2017,8,27,Cristal Mayu,-65.643333,-17.007778,517,5.4,31,22
2017,8,28,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2017,8,29,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2017,8,30,Cristal Mayu,-65.643333,-17.007778,517,14.6,32,23
2017,8,31,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2017,9,1,Cristal Mayu,-65.643333,-17.007778,517,0.1,33,22
2017,9,2,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2017,9,3,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2017,9,4,Cristal Mayu,-65.643333,-17.007778,517,13,34,22
2017,9,5,Cristal Mayu,-65.643333,-17.007778,517,0.2,28,19
2017,9,6,Cristal Mayu,-65.643333,-17.007778,517,0,27,18
